id;cclaart;csubcla;ncorart;cequiv;tcor;tabr;cuni;cpreuni;qfaccon;qfaccon1;flagcre;fcre;fanu;frec;qprecio;qpresie;qsaldis;qsalcom;flagenv;qbot;qbot1;ccodenv;preliq;npeso;cequire;qpuntos;ctiblje;ccblje;cescom;cc01;cc02;cc03;cc04;cc05;qpisc;qcapac;qunafe;qimpcap;qpreref;crubcj;qfaccon2;qbot2;cum1;cum2;cgprnk;qprecos;ccodud1;ccodud2;flagcom;flagcop;qprecio2;qprecio3;qprecio4;qprecio5;qprecio6;qprecio7;cuser;cidpr;fupgr;tupgr;tipo_producto_id;created_at;updated_at
646;0;0;222;222;MINI CALIPTOS MIX CJX12UN;222;9;\N;12;1;-;2/10/2024;\N;\N;24;0;10031.08;0;*;0.01;1;\N;1;0;222;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;222;\N;N;N;21;0;0;0;0;0;SISTEMA2;FMUEV01    I;2/10/2024;08:55:28;1;30/12/2024 16:45;30/12/2024 16:45
443;0;0;223;223;COCOA 150GR 60UNID+3UNI;COCOA160;9;\N;1;1;1;13/09/2021;9/09/2023;9/09/2023;369;0;0;0;*;24;24;\N;1;0;223;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;223;\N;N;N;340;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
784;0;0;224;224;MINI DONAS CJX24UN;224;9;\N;24;1;-;2/10/2024;\N;\N;48;0;1037.02;0;*;0.01;1;\N;1;0;224;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;224;\N;N;N;42;0;0;0;0;0;SISTEMA2;FMUEV01    I;2/10/2024;08:56:23;1;30/12/2024 16:45;30/12/2024 16:45
2743;0;0;225;225;DTG ORION FLORAL BALDEX5K;225;9;\N;1;0;1;7/06/2024;2/12/2024;21/11/2024;28;0;19973;0;*;0.01;1;\N;1;0;225;0;4;\N;1;1;1;\N;26;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;225;\N;N;N;28;0;0;0;0;0;SISTEMA2;PANU_01    M;2/12/2024;08:23:19;1;30/12/2024 16:45;30/12/2024 16:45
498;0;0;226;226;COCOA 140GR 60UN+2UNI;COCOA;13;\N;1;1;1;18/01/2022;1/10/2024;4/09/2024;552;0;49;0;*;24;24;\N;1;0;226;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;226;\N;N;N;510;0;0;0;0;0;SISTEMA2;PANU_01    M;1/10/2024;12:54:32;1;30/12/2024 16:44;30/12/2024 16:44
53939;0;0;227;227;DTG PALADIN LIMON BOLX60UX140G;227;9;\N;60;1;-;22/11/2023;19/02/2024;15/05/2024;48.5;0;9.07;0;*;0.01;1;\N;1;0;227;0;4;\N;1;1;1;\N;26;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;227;\N;N;N;44;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
52948;0;0;228;228;BONI.VASO DELICORP 1 UND;228;9;\N;1;1;1;21/11/2023;21/11/2023;\N;0.01;0;677;0;*;0.01;1;\N;1;0;228;0;4;\N;1;1;1;\N;31;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;228;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
52949;0;0;229;229;COLCAFE CHICO 6POT+1UN.DUC.FAM;229;9;\N;1;1;1;1/07/2024;28/10/2024;28/10/2024;41.4;0;0;0;*;0.01;1;\N;1;0;229;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;229;\N;N;N;41.4;0;0;0;0;0;ALMACEN03;PANU_01    M;28/10/2024;15:54:56;1;30/12/2024 16:45;30/12/2024 16:45
52950;0;0;230;230;BONBON BUM FRESA CJX15BSX24UN;230;9;\N;15;1;1;22/06/2024;3/10/2024;3/10/2024;100.5;0;1000;0;*;0.01;1;\N;1;0;230;0;4;\N;1;1;1;\N;14;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;230;\N;N;N;86;0;0;0;0;0;ALMACEN03;PANU_01    M;3/10/2024;15:02:07;1;30/12/2024 16:45;30/12/2024 16:45
52951;0;0;231;231;BONBON BUM STDO CJX15BSX24UN;231;9;\N;15;1;1;22/06/2024;13/09/2024;\N;100.5;0;1786;0;*;0.01;1;\N;1;0;231;0;4;\N;1;1;1;\N;14;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;231;\N;N;N;86;0;0;0;0;0;SISTEMA2;PANU_01    M;13/09/2024;08:23:08;1;30/12/2024 16:45;30/12/2024 16:45
112;0;0;232;232;BONOBON DIS MORANGO CJX16DIS;232;9;\N;16;1;-;21/05/2024;26/09/2024;26/09/2024;216;0;522.1;0;*;0.01;1;\N;1;0;232;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;232;\N;N;N;184;0;0;0;0;0;SISTEMA2;PANU_01    M;26/09/2024;08:21:47;1;30/12/2024 16:45;30/12/2024 16:45
492;0;0;233;233;GRANUTS ARANDAMIX 1T +1T.ORIEN;233;9;\N;1;1;1;5/06/2024;3/09/2024;2/09/2024;10;0;3441;0;*;0.01;1;\N;1;0;233;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;233;\N;N;N;10;0;0;0;0;0;SISTEMA2;PANU_01    M;3/09/2024;11:33:06;5;30/12/2024 16:45;30/12/2024 16:45
113;0;0;234;234;MG DIS SANDIA EXTREM CJX12DIS;234;9;\N;12;1;1;21/05/2024;21/08/2024;\N;174;0;9898.02;0;*;0.01;1;\N;1;0;234;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;234;\N;N;N;147;0;0;0;0;0;SISTEMA2;PANU_01    M;21/08/2024;12:02:33;1;30/12/2024 16:45;30/12/2024 16:45
493;0;0;235;235;MOGUL OSO EXTREM CJX24UNI;235;9;\N;24;1;1;21/05/2024;20/12/2024;20/12/2024;48;0;685.09;0;*;0.01;1;\N;1;0;235;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;235;\N;N;N;39;0;0;0;0;0;ALMACEN03;PANU_01    M;20/12/2024;15:15:14;1;30/12/2024 16:45;30/12/2024 16:45
114;0;0;236;236;MIX CHINCHIN PUNS CJX24DPX12UN;MIX CHINCHIN;9;11;24;24;-;\N;12/10/2024;12/10/2024;283.2;0;4885.22;0;*;24;24;\N;1;0;236;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;236;\N;N;N;258;0;0;0;0;0;ALMACEN03;PANU_01    M;12/10/2024;13:57:34;1;30/12/2024 16:44;30/12/2024 16:44
963;0;0;237;237;CHOCOLISTO POTE 300G 8UNI +1UN;237;9;\N;1;1;1;2/10/2023;2/01/2024;1/12/2023;78.4;0;25;0;*;0.01;1;\N;1;0;237;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;237;\N;N;N;70;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
964;0;0;238;238;MINI SAPITO PERU STD CJ X 8 BOL;238;9;\N;8;8;-;2/10/2023;2/11/2024;13/11/2024;48;0;10200;0;*;0.01;1;\N;1;0;238;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;238;\N;N;N;42;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/11/2024;09:43:29;1;30/12/2024 16:44;30/12/2024 16:44
115;0;0;239;239;ZUKO PI A 1DIS +1UNI;239;9;\N;1;1;1;6/05/2024;12/11/2024;12/11/2024;11.5;0;18246;0;*;0.01;1;\N;1;0;239;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;239;\N;N;N;11.5;0;0;0;0;0;ALMACEN03;PANU_01    M;12/11/2024;14:31:43;1;30/12/2024 16:45;30/12/2024 16:45
116;0;0;240;240;ZUKO MANGO 1DIS +1UNI;240;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;17529;0;*;0.01;1;\N;1;0;240;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;240;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:03;1;30/12/2024 16:45;30/12/2024 16:45
955;0;0;241;241;GOMAS DRAGON BALL CJX12DSX100U;241;9;\N;12;1;1;2/10/2023;3/07/2024;3/07/2024;102;0;96.04;0;*;0.01;1;\N;1;0;241;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;241;\N;N;N;106;0;0;0;0;0;SISTEMA2;PANU_01    M;3/07/2024;10:48:58;1;30/12/2024 16:44;30/12/2024 16:44
117;0;0;242;242;ZUKO MANZANA 1DIS +1UNI;242;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;19843;0;*;0.01;1;\N;1;0;242;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;242;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:05;1;30/12/2024 16:45;30/12/2024 16:45
118;0;0;243;243;ZUKO EMOLIENTE 1DIS +1UNI;243;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;16735;0;*;0.01;1;\N;1;0;243;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;243;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:06;1;30/12/2024 16:45;30/12/2024 16:45
949;0;0;244;244;OLE OLE 3CJ +2BOL.OLEOLE;244;9;\N;1;1;1;13/09/2023;12/10/2023;12/10/2023;270;0;6;0;*;0.01;1;\N;1;0;244;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;244;\N;N;N;239.4;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
119;0;0;245;245;ZUKO FRESA 1DIS +1UNI;245;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;16893;0;*;0.01;1;\N;1;0;245;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;245;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:07;1;30/12/2024 16:45;30/12/2024 16:45
120;0;0;246;246;ZUKO LIMONADA 1DIS +1UNI;246;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;16124;0;*;0.01;1;\N;1;0;246;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;246;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:09;1;30/12/2024 16:45;30/12/2024 16:45
434;0;0;247;247;EXTRA RITZ TACO CJX64UNI;247;9;\N;64;1;-;23/08/2024;\N;\N;99.2;0;9996.5;0;*;0.01;1;\N;1;0;247;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;247;\N;N;N;87.5;0;0;0;0;0;ALMACEN03;FMUEV01    M;30/12/2024;15:23:00;1;30/12/2024 16:45;30/12/2024 16:45
965;0;0;248;248;ARAND 1T+1T.HABA+1B.OLE+3U.ARA;248;9;\N;1;1;1;2/10/2023;2/11/2023;\N;17.8;0;199;0;*;0.01;1;\N;1;0;248;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;248;\N;N;N;17.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
966;0;0;249;249;ORIEN 1T+1T.HABA+1B.OLE+3U.ARA;249;9;\N;1;1;1;2/10/2023;2/11/2023;\N;16.9;0;200;0;*;0.01;1;\N;1;0;249;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;249;\N;N;N;16.9;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
967;0;0;250;250;GRANUT ORIEN.2TR+1B.OLE+3U.ARA;250;9;\N;1;1;1;2/10/2023;2/11/2023;\N;16;0;189;0;*;0.01;1;\N;1;0;250;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;0;1;1;1;0.008;250;\N;N;N;16;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
433;0;0;251;251;MINI CERDITOS CJX24UN;251;9;\N;24;1;-;2/10/2024;\N;\N;48;0;1000;0;*;0.01;1;\N;1;0;251;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;251;\N;N;N;42;0;0;0;0;0;SISTEMA2;FMUEV01    I;2/10/2024;08:57:18;1;30/12/2024 16:45;30/12/2024 16:45
432;0;0;252;252;GOLPE CLASICO 2CJ +3DISP;252;9;\N;1;1;1;11/10/2024;7/11/2024;\N;165.6;0;10000;0;*;0.01;1;\N;1;0;252;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;252;\N;N;N;143;0;0;0;0;0;SISTEMA2;PANU_01    M;7/11/2024;10:42:57;1;30/12/2024 16:45;30/12/2024 16:45
431;0;0;253;253;CHIN CHIN PUNCH 1DIS+1UNI;CHINCHIN;9;\N;1;1;1;19/08/2021;10/04/2023;10/04/2023;14.8;0;0;0;*;24;24;\N;1;0;253;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;253;\N;N;N;10.92;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
430;0;0;254;254;COLCAFE CLAS.CHICO CJX24UNX50GR;COLCAFEC;9;\N;24;24;1;19/08/2021;2/12/2024;13/07/2024;165.6;0;4999;0;*;24;24;\N;1;0;254;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;254;\N;N;N;150;0;0;0;0;0;SISTEMA2;PANU_01    M;2/12/2024;08:23:22;1;30/12/2024 16:44;30/12/2024 16:44
968;0;0;255;255;GRANUT ARAND.2TR+1B.OLE+3U.ARA;255;9;\N;1;1;1;2/10/2023;2/11/2023;\N;17.8;0;186;0;*;0.01;1;\N;1;0;255;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;255;\N;N;N;17.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
969;0;0;256;256;GRANUT HABAS.2TR+1B.OLE+3U.ARA;256;9;\N;1;1;1;2/10/2023;2/11/2023;\N;17.8;0;0;0;*;0.01;1;\N;1;0;256;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;256;\N;N;N;17.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
429;0;0;257;257;MONEDITAS CJX32BOLX110UNID;MONEDITA;9;\N;32;32;-;18/08/2021;27/11/2024;6/12/2024;291.2;0;63.24;0;*;24;24;\N;1;0;257;0;4;\N;1;1;1;\N;5;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;257;\N;N;N;255;0;0;0;0;0;ALMACEN03;PANU_01    M;6/12/2024;14:37:53;1;30/12/2024 16:44;30/12/2024 16:44
874;0;0;258;258;CASINO TORRE MENTA CJX30UNI;258;9;\N;30;1;-;13/03/2024;21/09/2024;15/11/2024;72;0;895.14;0;*;0.01;1;\N;1;0;258;0;4;\N;1;1;1;\N;10;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;258;\N;N;N;67;0;0;0;0;0;ALMACEN03;PANU_01    M;15/11/2024;14:32:33;1;30/12/2024 16:44;30/12/2024 16:44
428;0;0;259;259;PICARAS 2CJ+1PACK;PIC2CJ1P;9;\N;1;1;1;16/08/2021;26/03/2024;26/03/2024;62.4;0;0;0;*;24;24;\N;1;0;259;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;259;\N;N;N;57.6;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
810;0;0;260;260;CASINO TORRE FRESA CJX30UNI;260;9;\N;30;1;-;13/03/2024;3/10/2024;3/10/2024;72;0;959.14;0;*;0.01;1;\N;1;0;260;0;4;\N;1;1;1;\N;10;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;260;\N;N;N;67;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/10/2024;11:18:58;1;30/12/2024 16:44;30/12/2024 16:44
811;0;0;261;261;CHOCOLISTO 300GR 4POT+1PK.PIC;261;9;\N;1;1;1;1/07/2024;3/09/2024;3/09/2024;42;0;1000;0;*;0.01;1;\N;1;0;261;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;261;\N;N;N;42;0;0;0;0;0;ALMACEN03;PANU_01    M;3/09/2024;15:39:24;5;30/12/2024 16:45;30/12/2024 16:45
723;0;0;262;262;OLE OLE 2BLS +2UN.PIC.SABORES;262;9;\N;1;1;1;4/04/2023;3/05/2023;\N;12;0;0;0;*;0.01;1;\N;1;0;262;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;262;\N;N;N;12;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
427;0;0;263;263;PANETON CHOCOCHISPAS CJX6UNI;PANCHOCO;9;\N;6;6;1;10/08/2021;26/12/2024;1/08/2024;102;0;10001;0;*;24;24;\N;1;0;263;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;3;24;1;1;1;0.008;263;\N;N;N;92;0;0;0;0;0;SISTEMA2;PANU_01    M;26/12/2024;07:48:32;1;30/12/2024 16:44;30/12/2024 16:44
426;0;0;264;264;PANETON WINTER BLS.CJX6UNX850G;PANEBOLS;9;\N;6;6;-;10/08/2021;20/12/2024;30/12/2024;120;0;10858.03;0;*;24;24;\N;1;0;264;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;3;24;1;1;1;0.008;264;\N;N;N;114;0;0;0;0;0;SISTEMA2;PANU_01    M;30/12/2024;12:44:50;1;30/12/2024 16:44;30/12/2024 16:44
121;0;0;265;265;AGUA NUBE CJX16UNI;AGUA NUBE CJ;9;15;16;16;1;\N;26/12/2024;18/11/2024;20;0;839.15;0;*;24;24;\N;1;0;265;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;265;\N;N;N;17;0;0;0;0;0;SISTEMA2;PANU_01    M;26/12/2024;07:48:45;1;30/12/2024 16:44;30/12/2024 16:44
122;0;0;266;266;AGUA PEVESAL CJX10UNI;AGUA PEVESAL;9;15;10;10;-;\N;18/11/2024;4/12/2024;38;0;4914.01;0;*;24;24;\N;1;0;266;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;266;\N;N;N;31;0;0;0;0;0;ALMACEN03;PANU_01    M;4/12/2024;16:24:31;1;30/12/2024 16:44;30/12/2024 16:44
123;0;0;267;267;ANIMALITOS 1/2 KILO BOLX4UNI;ANIMALITOS 1;13;13;4;4;-;\N;24/12/2024;28/12/2024;17.6;0;1207.02;0;*;24;24;\N;1;0;267;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;267;\N;N;N;14.9;0;0;0;0;0;ALMACEN03;PANU_01    M;28/12/2024;14:32:38;1;30/12/2024 16:44;30/12/2024 16:44
124;0;0;268;268;ANIMALITOS BOLX10UNI;ANIMALITOS B;13;15;10;10;-;\N;14/11/2024;15/11/2024;13.5;0;9965.06;0;*;24;24;\N;1;0;268;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;268;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;FMUEV01    M;16/11/2024;10:30:08;1;30/12/2024 16:44;30/12/2024 16:44
125;0;0;269;269;ANIMALITOS CJ DE 3 KILOS;ANIMALITOS C;9;9;3;3;-;\N;26/12/2024;28/12/2024;22.5;0;144.01;0;*;24;24;\N;1;0;269;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;269;\N;N;N;19.3;0;0;0;0;0;ALMACEN03;PANU_01    M;28/12/2024;14:32:40;1;30/12/2024 16:44;30/12/2024 16:44
126;0;0;270;270;BLACKOUT CHOCOLATE CJX32UNI;BLACKOUT CHO;9;15;32;32;-;\N;7/11/2024;9/11/2024;24;0;6638.01;0;*;24;24;\N;1;0;270;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;270;\N;N;N;20;0;0;0;0;0;ALMACEN03;FMUEV01    M;28/12/2024;15:30:10;1;30/12/2024 16:44;30/12/2024 16:44
127;0;0;271;271;BLACKOUT MENTA CJX32UNI;BLACKOUT MEN;9;15;32;32;-;\N;9/09/2024;11/09/2024;24;0;9054.08;0;*;24;24;\N;1;0;271;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;271;\N;N;N;20;0;0;0;0;0;ALMACEN03;FMUEV01    M;21/12/2024;15:45:32;1;30/12/2024 16:44;30/12/2024 16:44
128;0;0;272;272;ZUKO DURAZNO 1DIS +1UNI;272;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;19833;0;*;0.01;1;\N;1;0;272;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;272;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:14;1;30/12/2024 16:45;30/12/2024 16:45
129;0;0;273;273;CASINO LUCUMA CJX8PAKX6UNI;273;9;\N;8;1;-;22/06/2024;17/10/2024;18/10/2024;38.4;0;999.06;0;*;0.01;1;\N;1;0;273;0;4;\N;1;1;1;\N;10;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;273;\N;N;N;35;0;0;0;0;0;SISTEMA2;PANU_01    M;18/10/2024;08:26:08;1;30/12/2024 16:45;30/12/2024 16:45
130;0;0;274;274;COCONUTS CJX25UNI;COCONUTS CJX;9;15;25;25;-;\N;4/05/2024;6/05/2024;19.5;0;9681.18;0;*;24;24;\N;1;0;274;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;274;\N;N;N;16.6;0;0;0;0;0;SISTEMA2;FMUEV01    M;16/11/2024;10:15:27;1;30/12/2024 16:44;30/12/2024 16:44
131;0;0;275;275;CRACKNEL INTEGRAL CJX20UNI;CRACKNEL INT;9;15;20;20;-;\N;17/12/2024;17/12/2024;44;0;848.09;0;*;24;24;\N;1;0;275;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;275;\N;N;N;38.5;0;0;0;0;0;ALMACEN03;PANU_01    M;17/12/2024;15:20:20;1;30/12/2024 16:44;30/12/2024 16:44
132;0;0;276;276;CRACKNEL ORIGINAL CJX20UNI;CRACKNEL ORI;9;15;20;20;-;\N;26/12/2024;26/12/2024;44;0;49974.13;0;*;24;24;\N;1;0;276;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;276;\N;N;N;37.8;0;0;0;0;0;ALMACEN03;PANU_01    M;26/12/2024;13:46:58;1;30/12/2024 16:44;30/12/2024 16:44
133;0;0;277;277;DUCAL 120GR+1DUCAL.FAM+2U.PIC;277;9;\N;1;1;1;10/01/2024;23/08/2024;23/08/2024;6.9;0;0;0;*;0.01;1;\N;1;0;277;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;277;\N;N;N;6.9;0;0;0;0;0;ALMACEN03;PANU_01    M;23/08/2024;15:13:34;1;30/12/2024 16:44;30/12/2024 16:44
633;0;0;278;278;ZUKO MARACUYA 1DIS +1UNI;278;9;\N;1;1;1;6/05/2024;13/11/2024;2/11/2024;11.5;0;19688;0;*;0.01;1;\N;1;0;278;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;278;\N;N;N;11.5;0;0;0;0;0;SISTEMA2;PANU_01    M;13/11/2024;08:35:16;1;30/12/2024 16:45;30/12/2024 16:45
634;0;0;279;279;CHOCOLISTO 300GR 2POT+3UN.PIC;279;9;\N;1;1;1;5/09/2024;20/12/2024;4/12/2024;21;0;10025;0;*;0.01;1;\N;1;0;279;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;279;\N;N;N;21;0;0;0;0;0;SISTEMA2;PANU_01    M;20/12/2024;07:36:50;1;30/12/2024 16:45;30/12/2024 16:45
881;0;0;280;280;NIK FIESTA CJX8BOLSAS;280;9;\N;8;1;-;9/03/2024;11/10/2024;18/10/2024;67.6;0;1003.05;0;*;0.01;1;\N;1;0;280;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;280;\N;N;N;59.8;0;0;0;0;0;SISTEMA2;PANU_01    M;18/10/2024;15:45:00;1;30/12/2024 16:44;30/12/2024 16:44
635;0;0;281;281;CHINCHIN CHOCOPOP CJX8DSX10UNI;281;9;\N;8;1;-;10/09/2022;4/10/2024;12/10/2024;83.2;0;1936.05;0;*;0.01;1;\N;1;0;281;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;281;\N;N;N;75;0;0;0;0;0;ALMACEN03;PANU_01    M;12/10/2024;14:28:23;1;30/12/2024 16:44;30/12/2024 16:44
134;0;0;282;282;OLE OLE SBRS 24CJ+1CJ.OLE VAIN;282;9;\N;1;1;1;10/01/2024;2/02/2024;16/01/2024;2124;0;82;0;*;0.01;1;\N;1;0;282;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;282;\N;N;N;2124;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
135;0;0;283;283;DUCAL FAMILIAR 24CJ+1CJ;283;9;\N;1;1;1;10/01/2024;2/09/2024;1/08/2024;2534.4;0;1100;0;*;0.01;1;\N;1;0;283;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;283;\N;N;N;2352;0;0;0;0;0;SISTEMA2;PANU_01    M;2/09/2024;11:23:43;1;30/12/2024 16:44;30/12/2024 16:44
647;0;0;284;284;CHICLE EN POLVO CJX20DIDX30UN;284;9;\N;20;1;1;2/04/2024;21/10/2024;\N;220;0;997.08;0;*;0.01;1;\N;1;0;284;0;4;\N;1;1;1;\N;31;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;284;\N;N;N;196;0;0;0;0;0;SISTEMA2;PANU_01    M;21/10/2024;10:49:09;1;30/12/2024 16:44;30/12/2024 16:44
