CRUT;NSECPREV;CCLI;CTIPMOD;CMOD;NSECMOD;CTIPFV;CUSER;CIDPR;FUPGR;TUPGR
177;0315;07025721;01;00177;00001;1;;;;
177;0316;07025722;01;00177;00001;1;;;;
177;0317;07025723;01;00177;00001;1;;;;
177;0319;07025724;01;00177;00001;1;;;;
170;0495;07025725;01;00170;00001;1;;;;
043;0252;07025726;01;00043;00001;1;;;;
080;8061;07025727;01;00080;00001;1;;;;
090;1505;07025728;01;00090;00001;1;;;;
059;2000;07025729;01;00059;00001;1;;;;
200;0157;07025730;01;00200;00001;1;;;;
056;0023;07025731;01;00056;00001;1;;;;
053;0081;07025732;01;00053;00001;1;;;;
172;0445;07025733;01;00172;00001;1;;;;
172;0450;07025734;01;00172;00001;1;;;;
200;0018;07025735;01;00200;00001;1;;;;
091;1005;07025736;01;00091;00001;1;;;;
011;0410;07025737;01;00011;00001;1;;;;
011;0415;07025738;01;00011;00001;1;;;;
013;0047;07025740;01;00013;00001;1;;;;
013;0048;07025739;01;00013;00001;1;;;;
003;0271;07025742;01;00003;00001;1;;;;
003;0272;07025741;01;00003;00001;1;;;;
016;0595;07025745;01;00016;00001;1;;;;
200;0200;07025746;01;00200;00001;1;;;;
101;0535;07025743;01;00101;00001;1;;;;
101;2565;07025744;01;00101;00001;1;;;;
076;9365;07025747;01;00076;00001;1;;;;
180;0290;07025748;01;00180;00001;1;;;;
180;0071;07022020;01;00180;00001;1;;;;
030;0030;07009189;01;00030;00001;1;;;;
127;0775;07025749;01;00127;00001;1;;;;
042;1060;07025752;01;00042;00001;1;;;;
020;7715;07025754;01;00020;00001;1;;;;
020;7720;07025753;01;00020;00001;1;;;;
163;0400;07025750;01;00163;00001;1;;;;
163;0405;07025751;01;00163;00001;1;;;;
153;0600;07025755;01;00153;00001;1;;;;
153;0605;07025756;01;00153;00001;1;;;;
153;0610;07025757;01;00153;00001;1;;;;
200;0158;07025758;01;00200;00001;1;;;;
033;0071;07025760;01;00033;00001;1;;;;
033;0178;07025759;01;00033;00001;1;;;;
200;0027;07025761;01;00200;00001;1;;;;
024;3066;07025762;01;00024;00001;1;;;;
125;0010;07016710;01;00125;00001;1;;;;
154;7001;07025763;01;00154;00001;1;;;;
154;7002;07025765;01;00154;00001;1;;;;
154;7003;07025766;01;00154;00001;1;;;;
037;0223;07025764;01;00037;00001;1;;;;
035;0088;07025767;01;00035;00001;1;;;;
149;0615;07025770;01;00149;00001;1;;;;
163;0410;07025769;01;00163;00001;1;;;;
163;0412;07025768;01;00163;00001;1;;;;
149;0620;07025772;01;00149;00001;1;;;;
127;0780;07025773;01;00127;00001;1;;;;
177;0320;07025776;01;00177;00001;1;;;;
177;0321;07025777;01;00177;00001;1;;;;
029;0073;07025782;01;00029;00001;1;;;;
180;0295;07025781;01;00180;00001;1;;;;
180;0300;07025780;01;00180;00001;1;;;;
180;0305;07025779;01;00180;00001;1;;;;
180;0310;07025775;01;00180;00001;1;;;;
180;0315;07025774;01;00180;00001;1;;;;
041;0192;07025778;01;00041;00001;1;;;;
043;0174;07025784;01;00043;00001;1;;;;
043;0251;07025783;01;00043;00001;1;;;;
158;0155;07025785;01;00158;00001;1;;;;
163;0413;07025787;01;00163;00001;1;;;;
163;0415;07025786;01;00163;00001;1;;;;
155;0491;07025788;01;00155;00001;1;;;;
046;0708;07025789;01;00046;00001;1;;;;
170;0500;07025790;01;00170;00001;1;;;;
170;0505;07025791;01;00170;00001;1;;;;
127;0785;07019273;01;00127;00001;1;;;;
180;0320;07025793;01;00180;00001;1;;;;
058;0140;07025792;01;00058;00001;1;;;;
180;0325;07025794;01;00180;00001;1;;;;
169;0080;07025796;01;00169;00001;1;;;;
169;0081;07025797;01;00169;00001;1;;;;
169;0082;07025798;01;00169;00001;1;;;;
169;0083;07025800;01;00169;00001;1;;;;
169;0084;07025801;01;00169;00001;1;;;;
200;0201;07025799;01;00200;00001;1;;;;
200;2003;07025795;01;00200;00001;1;;;;
172;0460;07025803;01;00172;00001;1;;;;
172;0465;07025804;01;00172;00001;1;;;;
180;0330;07025805;01;00180;00001;1;;;;
101;0029;07025806;01;00101;00001;1;;;;
101;0031;07025807;01;00101;00001;1;;;;
101;0032;07025808;01;00101;00001;1;;;;
101;0033;07025809;01;00101;00001;1;;;;
101;0036;07025810;01;00101;00001;1;;;;
101;0037;07025811;01;00101;00001;1;;;;
101;0039;07025812;01;00101;00001;1;;;;
101;0005;07025197;01;00101;00001;1;;;;
200;0203;07025815;01;00200;00001;1;;;;
200;2001;07025814;01;00200;00001;1;;;;
138;0662;07025813;01;00138;00001;1;;;;
173;0525;07025816;01;00173;00001;1;;;;
200;0031;07025818;01;00200;00001;1;;;;
006;5363;07025819;01;00006;00001;1;;;;
163;0420;07025820;01;00163;00001;1;;;;
163;0422;07025821;01;00163;00001;1;;;;
173;0530;07025822;01;00173;00001;1;;;;
003;0011;07025817;01;00003;00001;1;;;;
151;0526;07025827;01;00151;00001;1;;;;
151;5502;07025829;01;00151;00001;1;;;;
151;5503;07025832;01;00151;00001;1;;;;
165;0100;07025831;01;00165;00001;1;;;;
200;0500;07025826;01;00200;00001;1;;;;
021;1187;07025833;01;00021;00001;1;;;;
101;0536;07025834;01;00101;00001;1;;;;
101;0537;07025835;01;00101;00001;1;;;;
101;0538;07025836;01;00101;00001;1;;;;
101;0539;07025837;01;00101;00001;1;;;;
101;0540;07025838;01;00101;00001;1;;;;
101;0541;07025839;01;00101;00001;1;;;;
013;0049;07025828;01;00013;00001;1;;;;
013;0052;07025830;01;00013;00001;1;;;;
013;0094;07025825;01;00013;00001;1;;;;
180;0335;07025840;01;00180;00001;1;;;;
180;0340;07025841;01;00180;00001;1;;;;
127;7901;07025842;01;00127;00001;1;;;;
153;0615;07025843;01;00153;00001;1;;;;
153;0625;07025845;01;00153;00001;1;;;;
042;3000;07025846;01;00042;00001;1;;;;
081;3000;07025847;01;00081;00001;1;;;;
020;0082;07015212;01;00020;00001;1;;;;
020;0082;07015578;01;00020;00001;1;;;;
020;0082;07015580;01;00020;00001;1;;;;
020;0082;07015581;01;00020;00001;1;;;;
020;0082;07015584;01;00020;00001;1;;;;
020;0082;07015720;01;00020;00001;1;;;;
020;0082;07015722;01;00020;00001;1;;;;
020;0082;07015723;01;00020;00001;1;;;;
020;0082;07015726;01;00020;00001;1;;;;
020;0082;07015727;01;00020;00001;1;;;;
020;0082;07015940;01;00020;00001;1;;;;
020;0082;07015942;01;00020;00001;1;;;;
020;0082;07016106;01;00020;00001;1;;;;
020;0082;07016895;01;00020;00001;1;;;;
020;0082;07016109;01;00020;00001;1;;;;
020;0082;07018401;01;00020;00001;1;;;;
020;0082;07020471;01;00020;00001;1;;;;
020;0082;07020856;01;00020;00001;1;;;;
020;0082;07021149;01;00020;00001;1;;;;
020;0082;07021307;01;00020;00001;1;;;;
020;0082;07021309;01;00020;00001;1;;;;
020;0082;07021376;01;00020;00001;1;;;;
020;0082;07021453;01;00020;00001;1;;;;
020;0082;07021458;01;00020;00001;1;;;;
020;0082;07021605;01;00020;00001;1;;;;
020;0082;07023434;01;00020;00001;1;;;;
020;0082;07023509;01;00020;00001;1;;;;
020;0082;07024084;01;00020;00001;1;;;;
020;0082;07024082;01;00020;00001;1;;;;
020;0082;07024891;01;00020;00001;1;;;;
200;0153;07025844;01;00200;00001;1;;;;
200;2005;07025848;01;00200;00001;1;;;;
091;1010;07025850;01;00091;00001;1;;;;
163;0425;07025853;01;00163;00001;1;;;;
163;0427;07025852;01;00163;00001;1;;;;
163;0429;07025851;01;00163;00001;1;;;;
163;4312;07025854;01;00163;00001;1;;;;
125;0053;07025855;01;00125;00001;1;;;;
180;0031;07011003;01;00180;00001;1;;;;
073;0019;07025856;01;00073;00001;1;;;;
200;0002;07023370;01;00200;00001;1;;;;
200;0028;07025857;01;00200;00001;1;;;;
200;0206;07025859;01;00200;00001;1;;;;
037;0097;07025858;01;00037;00001;1;;;;
149;0625;07025860;01;00149;00001;1;;;;
163;0432;07025863;01;00163;00001;1;;;;
163;0435;07025862;01;00163;00001;1;;;;
045;7995;07025861;01;00045;00001;1;;;;
149;0630;07025864;01;00149;00001;1;;;;
149;0635;07025865;01;00149;00001;1;;;;
149;0640;07025869;01;00149;00001;1;;;;
163;0440;07025866;01;00163;00001;1;;;;
163;0442;07025867;01;00163;00001;1;;;;
163;0444;07025868;01;00163;00001;1;;;;
163;0446;07025870;01;00163;00001;1;;;;
163;0448;07025871;01;00163;00001;1;;;;
035;0123;07025872;01;00035;00001;1;;;;
190;0515;07025873;01;00190;00001;1;;;;
177;3000;07025874;01;00177;00001;1;;;;
158;0154;07025875;01;00158;00001;1;;;;
127;0790;07025876;01;00127;00001;1;;;;
127;0795;07025877;01;00127;00001;1;;;;
180;0345;07025878;01;00180;00001;1;;;;
180;0350;07025879;01;00180;00001;1;;;;
041;0193;07025880;01;00041;00001;1;;;;
127;8001;07025881;01;00127;00001;1;;;;
190;0520;07025882;01;00190;00001;1;;;;
047;0214;07025883;01;00047;00001;1;;;;
170;0510;07025884;01;00170;00001;1;;;;
170;0515;07025885;01;00170;00001;1;;;;
170;0520;07025887;01;00170;00001;1;;;;
155;0464;07025886;01;00155;00001;1;;;;
067;0049;07025888;01;00067;00001;1;;;;
163;0450;07025891;01;00163;00001;1;;;;
163;0452;07025890;01;00163;00001;1;;;;
163;0458;07025889;01;00163;00001;1;;;;
127;0800;07025892;01;00127;00001;1;;;;
180;0355;07025893;01;00180;00001;1;;;;
049;1106;07025895;01;00049;00001;1;;;;
060;1526;07025894;01;00060;00001;1;;;;
056;0037;07025896;01;00056;00001;1;;;;
180;0360;07025897;01;00180;00001;1;;;;
180;0365;07025898;01;00180;00001;1;;;;
180;0058;07012273;01;00180;00001;1;;;;
180;0370;07025899;01;00180;00001;1;;;;
200;0208;07025907;01;00200;00001;1;;;;
200;0210;07025909;01;00200;00001;1;;;;
172;0470;07025911;01;00172;00001;1;;;;
169;0300;07025900;01;00169;00001;1;;;;
169;0302;07025902;01;00169;00001;1;;;;
169;0303;07025903;01;00169;00001;1;;;;
169;0305;07025904;01;00169;00001;1;;;;
169;0306;07025905;01;00169;00001;1;;;;
169;3001;07025901;01;00169;00001;1;;;;
169;0320;07025912;01;00169;00001;1;;;;
009;0391;07025913;01;00009;00001;1;;;;
151;0002;07025914;01;00151;00001;1;;;;
114;9999;07025915;01;00114;00001;1;;;;
005;0607;07025916;01;00005;00001;1;;;;
005;0608;07025917;01;00005;00001;1;;;;
138;0610;07025918;01;00138;00001;1;;;;
138;0615;07025919;01;00138;00001;1;;;;
148;0074;07025920;01;00148;00001;1;;;;
006;5370;07025922;01;00006;00001;1;;;;
138;0625;07025923;01;00138;00001;1;;;;
098;1084;07025934;01;00098;00001;1;;;;
101;0542;07025933;01;00101;00001;1;;;;
101;0543;07025936;01;00101;00001;1;;;;
182;0005;07025924;01;00182;00001;1;;;;
182;0010;07025925;01;00182;00001;1;;;;
182;0015;07025926;01;00182;00001;1;;;;
182;0020;07025927;01;00182;00001;1;;;;
182;0025;07025928;01;00182;00001;1;;;;
182;0030;07025929;01;00182;00001;1;;;;
182;0035;07025932;01;00182;00001;1;;;;
182;0040;07025935;01;00182;00001;1;;;;
182;0045;07025937;01;00182;00001;1;;;;
182;0050;07025930;01;00182;00001;1;;;;
200;0300;07025938;01;00200;00001;1;;;;
200;0301;07025939;01;00200;00001;1;;;;
011;0420;07019280;01;00011;00001;1;;;;
180;0375;07025940;01;00180;00001;1;;;;
180;0380;07025941;01;00180;00001;1;;;;
180;0385;07025942;01;00180;00001;1;;;;
010;0543;07025943;01;00010;00001;1;;;;
134;0023;07025951;01;00134;00001;1;;;;
134;0001;07015675;01;00134;00001;1;;;;
101;0544;07025944;01;00101;00001;1;;;;
101;0545;07025948;01;00101;00001;1;;;;
101;0546;07025946;01;00101;00001;1;;;;
101;0547;07025949;01;00101;00001;1;;;;
101;0548;07025950;01;00101;00001;1;;;;
101;0549;07025952;01;00101;00001;1;;;;
101;0550;07025953;01;00101;00001;1;;;;
200;0503;07025945;01;00200;00001;1;;;;
200;0504;07025947;01;00200;00001;1;;;;
152;0310;07025954;01;00152;00001;1;;;;
152;9999;07025957;01;00152;00001;1;;;;
099;9600;07025955;01;00099;00001;1;;;;
099;9601;07025956;01;00099;00001;1;;;;
152;9998;07025958;01;00152;00001;1;;;;
163;4315;07025960;01;00163;00001;1;;;;
163;4317;07025959;01;00163;00001;1;;;;
013;0054;07025961;01;00013;00001;1;;;;
013;0089;07025962;01;00013;00001;1;;;;
200;0222;07025963;01;00200;00001;1;;;;
180;0390;07025964;01;00180;00001;1;;;;
180;0395;07025967;01;00180;00001;1;;;;
042;1065;07025968;01;00042;00001;1;;;;
042;1066;07025969;01;00042;00001;1;;;;
153;5009;07025970;01;00153;00001;1;;;;
153;5010;07025971;01;00153;00001;1;;;;
153;5011;07025972;01;00153;00001;1;;;;
153;5013;07025973;01;00153;00001;1;;;;
153;5014;07025974;01;00153;00001;1;;;;
124;0542;07025975;01;00124;00001;1;;;;
124;0543;07025976;01;00124;00001;1;;;;
124;0544;07025977;01;00124;00001;1;;;;
033;0132;07025978;01;00033;00001;1;;;;
163;4320;07025980;01;00163;00001;1;;;;
163;4322;07025981;01;00163;00001;1;;;;
163;4330;07025979;01;00163;00001;1;;;;
091;1355;07025982;01;00091;00001;1;;;;
073;0000;07022857;01;00073;00001;1;;;;
073;0002;07023044;01;00073;00001;1;;;;
073;0004;07023048;01;00073;00001;1;;;;
073;0005;07023170;01;00073;00001;1;;;;
073;0003;07024465;01;00073;00001;1;;;;
073;0001;07025703;01;00073;00001;1;;;;
038;3050;07025983;01;00038;00001;1;;;;
180;0400;07025986;01;00180;00001;1;;;;
149;0645;07025987;01;00149;00001;1;;;;
149;0650;07025988;01;00149;00001;1;;;;
073;0006;07024883;01;00073;00001;1;;;;
099;4657;07025990;01;00099;00001;1;;;;
182;0046;07025991;01;00182;00001;1;;;;
182;0047;07025992;01;00182;00001;1;;;;
182;0048;07025993;01;00182;00001;1;;;;
182;0049;07025994;01;00182;00001;1;;;;
182;0051;07025995;01;00182;00001;1;;;;
182;0052;07025996;01;00182;00001;1;;;;
182;0053;07025997;01;00182;00001;1;;;;
182;0054;07025998;01;00182;00001;1;;;;
163;4332;07025999;01;00163;00001;1;;;;
163;4336;07026000;01;00163;00001;1;;;;
163;4338;07026001;01;00163;00001;1;;;;
127;0805;07026002;01;00127;00001;1;;;;
127;0810;07026003;01;00127;00001;1;;;;
127;0815;07026004;01;00127;00001;1;;;;
170;0525;07026005;01;00170;00001;1;;;;
170;0530;07026006;01;00170;00001;1;;;;
170;0535;07026007;01;00170;00001;1;;;;
148;0029;07026009;01;00148;00001;1;;;;
048;0000;07026010;01;00048;00001;1;;;;
048;0733;07026011;01;00048;00001;1;;;;
200;0032;07026012;01;00200;00001;1;;;;
163;4340;07026017;01;00163;00001;1;;;;
163;4342;07026016;01;00163;00001;1;;;;
163;4345;07026015;01;00163;00001;1;;;;
163;4346;07026014;01;00163;00001;1;;;;
163;4349;07026013;01;00163;00001;1;;;;
177;0318;07026018;01;00177;00001;1;;;;
099;2167;07026019;01;00099;00001;1;;;;
123;0059;07026020;01;00123;00001;1;;;;
158;0008;07026021;01;00158;00001;1;;;;
170;0540;07026008;01;00170;00001;1;;;;
127;0820;07026022;01;00127;00001;1;;;;
056;0001;07026023;01;00056;00001;1;;;;
127;0825;07026024;01;00127;00001;1;;;;
049;9923;07026025;01;00049;00001;1;;;;
180;0405;07026026;01;00180;00001;1;;;;
180;0410;07026027;01;00180;00001;1;;;;
169;3002;07026028;01;00169;00001;1;;;;
169;3003;07026030;01;00169;00001;1;;;;
169;3004;07026031;01;00169;00001;1;;;;
169;3005;07026032;01;00169;00001;1;;;;
169;3006;07026034;01;00169;00001;1;;;;
200;5002;07026029;01;00200;00001;1;;;;
200;5003;07026033;01;00200;00001;1;;;;
156;9999;07026035;01;00156;00001;1;;;;
200;1000;07026036;01;00200;00001;1;;;;
200;9999;07026037;01;00200;00001;1;;;;
017;0020;07026038;01;00017;00001;1;;;;
009;0392;07026039;01;00009;00001;1;;;;
200;0600;07026041;01;00200;00001;1;;;;
151;3300;07026042;01;00151;00001;1;;;;
173;0535;07026043;01;00173;00001;1;;;;
173;0540;07026044;01;00173;00001;1;;;;
180;0415;07026045;01;00180;00001;1;;;;
180;0420;07026046;01;00180;00001;1;;;;
180;0425;07026047;01;00180;00001;1;;;;
011;0425;07026048;01;00011;00001;1;;;;
200;0505;07026049;01;00200;00001;1;;;;
018;6037;07026050;01;00018;00001;1;;;;
128;0760;07026051;01;00128;00001;1;;;;
128;0765;07026052;01;00128;00001;1;;;;
012;0033;07026053;01;00012;00001;1;;;;
200;0506;07026054;01;00200;00001;1;;;;
200;0507;07026056;01;00200;00001;1;;;;
200;0508;07026057;01;00200;00001;1;;;;
152;0315;07026058;01;00152;00001;1;;;;
152;0320;07026059;01;00152;00001;1;;;;
099;9976;07026060;01;00099;00001;1;;;;
152;0325;07026061;01;00152;00001;1;;;;
190;0530;07026062;01;00190;00001;1;;;;
163;0460;07026064;01;00163;00001;1;;;;
101;0551;07026065;01;00101;00001;1;;;;
200;2002;07026066;01;00200;00001;1;;;;
189;0005;07014977;01;00189;00001;1;;;;
189;0010;07014978;01;00189;00001;1;;;;
189;0015;07014979;01;00189;00001;1;;;;
189;0020;07014980;01;00189;00001;1;;;;
189;0025;07014981;01;00189;00001;1;;;;
189;0030;07014982;01;00189;00001;1;;;;
189;0035;07014983;01;00189;00001;1;;;;
189;0040;07014984;01;00189;00001;1;;;;
189;0045;07014985;01;00189;00001;1;;;;
189;0050;07014991;01;00189;00001;1;;;;
189;0055;07014992;01;00189;00001;1;;;;
189;0060;07015146;01;00189;00001;1;;;;
189;0065;07015274;01;00189;00001;1;;;;
189;0070;07015275;01;00189;00001;1;;;;
189;0075;07015364;01;00189;00001;1;;;;
189;0080;07015365;01;00189;00001;1;;;;
189;0085;07015366;01;00189;00001;1;;;;
189;0090;07015488;01;00189;00001;1;;;;
189;0095;07015491;01;00189;00001;1;;;;
189;0100;07018092;01;00189;00001;1;;;;
189;0105;07018221;01;00189;00001;1;;;;
189;0110;07018542;01;00189;00001;1;;;;
189;0115;07018571;01;00189;00001;1;;;;
189;0120;07018625;01;00189;00001;1;;;;
189;0125;07018629;01;00189;00001;1;;;;
189;0130;07020385;01;00189;00001;1;;;;
189;0135;07022073;01;00189;00001;1;;;;
189;0140;07023163;01;00189;00001;1;;;;
189;0145;07023450;01;00189;00001;1;;;;
189;0150;07024087;01;00189;00001;1;;;;
189;0155;07024297;01;00189;00001;1;;;;
189;0160;07015145;01;00189;00001;1;;;;
190;0535;07026067;01;00190;00001;1;;;;
148;0075;07026070;01;00148;00001;1;;;;
127;0830;07026071;01;00127;00001;1;;;;
200;0025;07021497;01;00200;00001;1;;;;
153;0630;07026079;01;00153;00001;1;;;;
153;0635;07026080;01;00153;00001;1;;;;
153;0640;07026081;01;00153;00001;1;;;;
153;0645;07026082;01;00153;00001;1;;;;
163;0465;07026084;01;00163;00001;1;;;;
163;0467;07026085;01;00163;00001;1;;;;
163;0468;07026083;01;00163;00001;1;;;;
163;0470;07026078;01;00163;00001;1;;;;
163;0472;07026077;01;00163;00001;1;;;;
163;0473;07026076;01;00163;00001;1;;;;
163;0475;07026075;01;00163;00001;1;;;;
163;0476;07026074;01;00163;00001;1;;;;
163;0479;07026073;01;00163;00001;1;;;;
163;0482;07026072;01;00163;00001;1;;;;
033;0136;07026086;01;00033;00001;1;;;;
050;0034;07026094;01;00050;00001;1;;;;
166;0070;07026087;01;00166;00001;1;;;;
166;0071;07026088;01;00166;00001;1;;;;
166;0072;07026089;01;00166;00001;1;;;;
166;0073;07026090;01;00166;00001;1;;;;
166;0074;07026091;01;00166;00001;1;;;;
166;0075;07026092;01;00166;00001;1;;;;
166;0076;07026093;01;00166;00001;1;;;;
200;0216;07026095;01;00200;00001;1;;;;
125;0058;07026097;01;00125;00001;1;;;;
125;0059;07026098;01;00125;00001;1;;;;
073;0000;07022848;01;00073;00001;1;;;;
073;0001;07022850;01;00073;00001;1;;;;
073;0001;07022860;01;00073;00001;1;;;;
073;0000;07023043;01;00073;00001;1;;;;
073;0000;07023049;01;00073;00001;1;;;;
073;0000;07023270;01;00073;00001;1;;;;
073;0000;07023523;01;00073;00001;1;;;;
180;0430;07026099;01;00180;00001;1;;;;
045;0082;07000076;01;00045;00001;1;;;;
045;0082;07015081;01;00045;00001;1;;;;
045;0082;07015083;01;00045;00001;1;;;;
045;0082;07015205;01;00045;00001;1;;;;
045;0082;07015206;01;00045;00001;1;;;;
020;0082;07015211;01;00020;00001;1;;;;
045;0082;07015215;01;00045;00001;1;;;;
045;0082;07015216;01;00045;00001;1;;;;
045;0082;07015437;01;00045;00001;1;;;;
045;0082;07015589;01;00045;00001;1;;;;
020;0082;07015719;01;00020;00001;1;;;;
045;0082;07016246;01;00045;00001;1;;;;
045;0082;07016814;01;00045;00001;1;;;;
020;0082;07016815;01;00020;00001;1;;;;
046;0082;07006512;01;00046;00001;1;;;;
046;0082;07009400;01;00046;00001;1;;;;
045;0082;07011707;01;00045;00001;1;;;;
045;0082;07015028;01;00045;00001;1;;;;
046;0082;07011496;01;00046;00001;1;;;;
046;0082;07011424;01;00046;00001;1;;;;
045;0082;07011611;01;00045;00001;1;;;;
045;0082;07011925;01;00045;00001;1;;;;
020;0082;07015588;01;00020;00001;1;;;;
020;0082;07017042;01;00020;00001;1;;;;
045;0082;07017198;01;00045;00001;1;;;;
045;0082;07012342;01;00045;00001;1;;;;
045;0082;07014887;01;00045;00001;1;;;;
045;0082;07012759;01;00045;00001;1;;;;
045;0082;07013255;01;00045;00001;1;;;;
045;0082;07013386;01;00045;00001;1;;;;
045;0082;07016789;01;00045;00001;1;;;;
045;0082;07017129;01;00045;00001;1;;;;
045;0082;07018775;01;00045;00001;1;;;;
045;0082;07018774;01;00045;00001;1;;;;
045;0082;07020042;01;00045;00001;1;;;;
045;0082;07020303;01;00045;00001;1;;;;
045;0082;07020396;01;00045;00001;1;;;;
045;0082;07020395;01;00045;00001;1;;;;
020;0082;07020904;01;00020;00001;1;;;;
045;0082;07021923;01;00045;00001;1;;;;
045;0082;07025771;01;00045;00001;1;;;;
190;0540;07026100;01;00190;00001;1;;;;
127;0835;07026102;01;00127;00001;1;;;;
066;0933;07026103;01;00066;00001;1;;;;
127;0840;07026104;01;00127;00001;1;;;;
170;0545;07026105;01;00170;00001;1;;;;
127;0845;07026106;01;00127;00001;1;;;;
170;0550;07026108;01;00170;00001;1;;;;
067;0052;07026109;01;00067;00001;1;;;;
067;0053;07026110;01;00067;00001;1;;;;
180;0435;07026112;01;00180;00001;1;;;;
180;0440;07026111;01;00180;00001;1;;;;
041;0147;07026113;01;00041;00001;1;;;;
200;0239;07026116;01;00200;00001;1;;;;
069;6660;07026117;01;00069;00001;1;;;;
163;0490;07026122;01;00163;00001;1;;;;
163;0492;07026121;01;00163;00001;1;;;;
163;0493;07026120;01;00163;00001;1;;;;
163;0496;07026119;01;00163;00001;1;;;;
163;0498;07026118;01;00163;00001;1;;;;
163;0500;07026115;01;00163;00001;1;;;;
163;0502;07026114;01;00163;00001;1;;;;
177;0325;07026123;01;00177;00001;1;;;;
177;0326;07026124;01;00177;00001;1;;;;
177;0327;07026125;01;00177;00001;1;;;;
177;0328;07026126;01;00177;00001;1;;;;
039;0536;07026127;01;00039;00001;1;;;;
200;0330;07026128;01;00200;00001;1;;;;
056;0051;07026129;01;00056;00001;1;;;;
169;0321;07026130;01;00169;00001;1;;;;
169;0322;07026131;01;00169;00001;1;;;;
169;0323;07026133;01;00169;00001;1;;;;
169;0324;07026134;01;00169;00001;1;;;;
169;0325;07026135;01;00169;00001;1;;;;
169;0326;07026132;01;00169;00001;1;;;;
053;0241;07026136;01;00053;00001;1;;;;
062;0001;07026137;01;00062;00001;1;;;;
005;0187;07026138;01;00005;00001;1;;;;
026;0009;07026139;01;00026;00001;1;;;;
200;0025;07023591;01;00200;00001;1;;;;
138;0000;07020100;01;00138;00001;1;;;;
138;0000;07016920;01;00138;00001;1;;;;
138;0000;07021270;01;00138;00001;1;;;;
138;0000;07021436;01;00138;00001;1;;;;
138;0000;07024254;01;00138;00001;1;;;;
138;0000;07025487;01;00138;00001;1;;;;
138;0000;07025931;01;00138;00001;1;;;;
138;0059;07026141;01;00138;00001;1;;;;
163;0506;07026142;01;00163;00001;1;;;;
163;0507;07026140;01;00163;00001;1;;;;
200;0036;07026145;01;00200;00001;1;;;;
004;5093;07026150;01;00004;00001;1;;;;
004;5094;07026149;01;00004;00001;1;;;;
004;5095;07026148;01;00004;00001;1;;;;
003;0022;07026155;01;00003;00001;1;;;;
151;2300;07026144;01;00151;00001;1;;;;
151;2333;07026147;01;00151;00001;1;;;;
151;2520;07026143;01;00151;00001;1;;;;
151;3001;07026152;01;00151;00001;1;;;;
151;3002;07026146;01;00151;00001;1;;;;
151;3005;07026154;01;00151;00001;1;;;;
151;3006;07026153;01;00151;00001;1;;;;
151;3011;07026151;01;00151;00001;1;;;;
200;5000;07026156;01;00200;00001;1;;;;
101;0330;07026157;01;00101;00001;1;;;;
101;0335;07026158;01;00101;00001;1;;;;
165;0102;07026159;01;00165;00001;1;;;;
152;0340;07026161;01;00152;00001;1;;;;
152;0345;07026165;01;00152;00001;1;;;;
152;0350;07026166;01;00152;00001;1;;;;
152;0355;07026170;01;00152;00001;1;;;;
180;0445;07026172;01;00180;00001;1;;;;
200;0306;07026174;01;00200;00001;1;;;;
127;0850;07026175;01;00127;00001;1;;;;
101;0041;07026162;01;00101;00001;1;;;;
101;0042;07026163;01;00101;00001;1;;;;
101;0043;07026164;01;00101;00001;1;;;;
101;0044;07026167;01;00101;00001;1;;;;
101;0045;07026168;01;00101;00001;1;;;;
101;0046;07026173;01;00101;00001;1;;;;
101;0047;07026169;01;00101;00001;1;;;;
101;0048;07026171;01;00101;00001;1;;;;
016;0596;07026176;01;00016;00001;1;;;;
152;0360;07026177;01;00152;00001;1;;;;
200;0649;07026178;01;00200;00001;1;;;;
163;0510;07026179;01;00163;00001;1;;;;
134;0026;07026180;01;00134;00001;1;;;;
134;0027;07026181;01;00134;00001;1;;;;
016;0597;07026182;01;00016;00001;1;;;;
018;6028;07026183;01;00018;00001;1;;;;
016;0598;07026184;01;00016;00001;1;;;;
016;0599;07026185;01;00016;00001;1;;;;
098;1085;07026186;01;00098;00001;1;;;;
098;1087;07026187;01;00098;00001;1;;;;
200;6199;07026188;01;00200;00001;1;;;;
180;0450;07026190;01;00180;00001;1;;;;
180;0455;07026189;01;00180;00001;1;;;;
127;0855;07026191;01;00127;00001;1;;;;
153;0650;07026192;01;00153;00001;1;;;;
153;0655;07026193;01;00153;00001;1;;;;
153;0660;07026194;01;00153;00001;1;;;;
166;0080;07026195;01;00166;00001;1;;;;
166;0081;07026196;01;00166;00001;1;;;;
166;0082;07026197;01;00166;00001;1;;;;
166;0083;07026198;01;00166;00001;1;;;;
166;0084;07026199;01;00166;00001;1;;;;
166;0085;07026200;01;00166;00001;1;;;;
166;0086;07026201;01;00166;00001;1;;;;
167;0169;07026203;01;00167;00001;1;;;;
200;0655;07026202;01;00200;00001;1;;;;
200;0660;07026204;01;00200;00001;1;;;;
163;0512;07026205;01;00163;00001;1;;;;
073;0000;07023047;01;00073;00001;1;;;;
073;0000;07023056;01;00073;00001;1;;;;
180;0460;07026206;01;00180;00001;1;;;;
180;0465;07026207;01;00180;00001;1;;;;
180;0470;07026208;01;00180;00001;1;;;;
073;0000;07023168;01;00073;00001;1;;;;
040;0018;07026211;01;00040;00001;1;;;;
036;0039;07026212;01;00036;00001;1;;;;
